gutenberg_id,text,title
27871,"zbiorze, o czém poeta zlekka zdaje się natrącać:",remove
27871,"    „A jednak, jednak mój jęk, twe westchnienia",remove
27871,"    Zmieszane, zlane, przebrzmiały na pienia!",remove
27871,    Z dwóch smutków w duszne spojonych zamęście,remove
27871,    Wzbił się głos jeden...”,remove
27871,Dla miłośników wzniosłéj liryki Zygmunta Krasińskiego „głos” ten,remove
27871,"powinien być pożądaną nowością, albowiem rzuca na dzieje jego serca i",remove
27871,"ducha takie same światło, jakie rzucają Sonety, Sirwenty i Kanzony",remove
27871,"Danta, na tajemniczą postać florenckiego poety.",remove
27871,    _Lucyan Siemieński._,remove
27871,POEZYE,remove
27871,"Niewymarzona, a cudowna.",remove
27871,"    _Neapol, 1839 r._",remove
27871,Znasz co namiętność? czy ty wiesz co piekło?,"Niewymarzona, a cudowna."
27871,Gdy myśl jak skorpion w ogniu się przewraca?,"Niewymarzona, a cudowna."
27871,"Gdy serce kipi żądzą szczęścia wściekłą,","Niewymarzona, a cudowna."
27871,I życie życiem co chwila się skraca!,"Niewymarzona, a cudowna."
27871,"Czy wiesz co próżnia? czy znasz świat nicości,","Niewymarzona, a cudowna."
27871,"Gdzie wszystko zmarło, a żyć jeszcze trzeba,","Niewymarzona, a cudowna."
27871,"Żyć bez nadziei i żyć bez miłości,","Niewymarzona, a cudowna."
27871,"Patrząc się w niebo, nie wrócić do nieba!","Niewymarzona, a cudowna."
27871,Serce się moje w perzynę rozwiało!,"Niewymarzona, a cudowna."
27871,"Byłem tak smutny, jak nocy milczenie--","Niewymarzona, a cudowna."
27871,"Byłem tak zimny, jak umarłych ciało--","Niewymarzona, a cudowna."
27871,I tak samotny jak umarłych cienie.,"Niewymarzona, a cudowna."
27871,"Na ustach moich drgał śmiech żartobliwy,","Niewymarzona, a cudowna."
27871,Ludzie go mieli za radości znamię--,"Niewymarzona, a cudowna."
27871,Ludzie mówili: „Jaki on szczęśliwy!”,"Niewymarzona, a cudowna."
27871,"Jam tylko wiedział, że ten śmiech mój kłamie","Niewymarzona, a cudowna."
27871,"Tak długom błądził na życia pogrzebie,","Niewymarzona, a cudowna."
27871,"Nie znałem duszy, coby mnie pojęła--","Niewymarzona, a cudowna."
27871,"Anim jej szukał, aż spotkałem ciebie,","Niewymarzona, a cudowna."
27871,"Równie samotną, żądza mnie zdjęła","Niewymarzona, a cudowna."
27871,Jeszcze raz w życiu spojrzeć w twarz anioła:,"Niewymarzona, a cudowna."
27871,"Jeszcze raz w życiu, nim zamknę powieki,","Niewymarzona, a cudowna."
27871,Nim darń cmentarzy dotknie mego czoła,"Niewymarzona, a cudowna."
27871,Wyrzec do ciebie: „Teraz i na wieki.”,"Niewymarzona, a cudowna."
27871,"Znów czuję węża, który mnie oplata","Niewymarzona, a cudowna."
27871,"Znów czuję Boga, który mnie porywa--","Niewymarzona, a cudowna."
27871,"Sen śmierci znika, a w obszarach świata.","Niewymarzona, a cudowna."
27871,Hymn wniebowstąpień zewsząd się odzywa!,"Niewymarzona, a cudowna."
27871,........................................,"Niewymarzona, a cudowna."
27871,Jakaż to przestrzeń zielona podemną?,"Niewymarzona, a cudowna."
27871,Jakież sklepienie błękitu nademną?,"Niewymarzona, a cudowna."
27871,"Wszystkiemi marzeń zasiane tęczami,","Niewymarzona, a cudowna."
27871,Wszystkich aniołów zasute skrzydłami..,"Niewymarzona, a cudowna."
27871,"Słońc, gwiazd, księżyców okryte rojami!","Niewymarzona, a cudowna."
27871,........................................,"Niewymarzona, a cudowna."
27871,........................................,"Niewymarzona, a cudowna."
27871,"Znów serce bije, to wiosna nadchodzi--","Niewymarzona, a cudowna."
27871,Słyszę śpiew ptaków i czuję woń róży--,"Niewymarzona, a cudowna."
27871,Bujam po morzu--gdzieś w skrzydlatej łodzi,"Niewymarzona, a cudowna."
27871,"Wody tak ciche, ach, nie będzie burzy.","Niewymarzona, a cudowna."
27871,"Żagiel mój biały jak sztandar powija,","Niewymarzona, a cudowna."
27871,"Przestwór lazuru ciągnie się przedmną,","Niewymarzona, a cudowna."
27871,"Ta, którą kocham może płynie zemną,","Niewymarzona, a cudowna."
27871,Może w jéj duchu mój duch się odbija?--,"Niewymarzona, a cudowna."
27871,"Może, gdy patrzy na te śliczne fale","Niewymarzona, a cudowna."
27871,Głos tajemniczy szepcze jej do ucha,"Niewymarzona, a cudowna."
27871,"Spowiedź méj duszy, i wszystkie me żale...","Niewymarzona, a cudowna."
27871,--Tylko czyż ona tego głosu słucha?,"Niewymarzona, a cudowna."
27871,"A może teraz, gdy oczy zwróciła,","Niewymarzona, a cudowna."
27871,A jam me czoło pochylił w cierpieniu,"Niewymarzona, a cudowna."
27871,Mówić coś chciała--lecz nic nie mówiła--,"Niewymarzona, a cudowna."
27871,Rękę jéj tylko ścisnąłem w milczeniu.--,"Niewymarzona, a cudowna."
27871,"Czyż to nie widmo, które ja stworzyłem?","Niewymarzona, a cudowna."
27871,I w chwili natchnień sam wywiodłem z siebie?,"Niewymarzona, a cudowna."
27871,Nie! tej postaci ja nie wymarzyłem!,"Niewymarzona, a cudowna."
27871,Ona przez Boga wymarzona w niebie!,"Niewymarzona, a cudowna."
27871,"I tu na chwilę tak krótką zleciała,","Niewymarzona, a cudowna."
27871,Jak anioł siadła przy mej łodzi sterze;,"Niewymarzona, a cudowna."
27871,"Ach, gdyby tutaj na wieki została!","Niewymarzona, a cudowna."
27871,"Śmiejcie się wiatry, że ja w szczęście wierzę!","Niewymarzona, a cudowna."
27871,"Śmiejcie się fale, lecz płyńcie powoli,","Niewymarzona, a cudowna."
27871,Żaglu mój biały nie pędź tak po brzegu.,"Niewymarzona, a cudowna."
27871,"Ten dzień mi jeszcze nie jest dniem niedoli,","Niewymarzona, a cudowna."
27871,I chciałbym wstrzymać jego chwile w biegu!,"Niewymarzona, a cudowna."
27871,"Gdy lądu dotkniesz, ona zaraz wstanie","Niewymarzona, a cudowna."
27871,"I powie: “Żegnaj, bo wracam wśród ludzi!”","Niewymarzona, a cudowna."
27871,Cóż mi na świecie w tej chwili zostanie?,"Niewymarzona, a cudowna."
27871,Niech więc mnie jeszcze ta chwila nie budzi!..,"Niewymarzona, a cudowna."
27871,"Niech jeszcze marzę, że mi ten dzień bogi","Niewymarzona, a cudowna."
27871,"Na zawsze dali--że na wód krzysztale,","Niewymarzona, a cudowna."
27871,Zlały się razem losów naszych drogi,"Niewymarzona, a cudowna."
27871,By płynąć w wieczność razem jak te fale!,"Niewymarzona, a cudowna."
27871,........................................,"Niewymarzona, a cudowna."
27871,Jutro dopiero niech będę przeklęty!,"Niewymarzona, a cudowna."
27871,Niech gwóźdź jej dłonią z piersi mi wyjęty,"Niewymarzona, a cudowna."
27871,Padnie znów ostrzem i piersi przebije!,"Niewymarzona, a cudowna."
27871,"Niech jędza nudy, która we mnie żyje","Niewymarzona, a cudowna."
27871,Mózg mój wydrąży na otchłań piekielną,"Niewymarzona, a cudowna."
27871,Jak śmierć wystygłą--jak czas nieśmiertelną.--,"Niewymarzona, a cudowna."
27871,"Lecz jutro--jutro, a nie teraz Boże!","Niewymarzona, a cudowna."
27871,Tej reszty życia będę bronił wściekle--,"Niewymarzona, a cudowna."
27871,"Rozpacz mnie jutro czeka w mojem piekle,","Niewymarzona, a cudowna."
27871,Zostaw mi dzisiaj to błękitne morze!,"Niewymarzona, a cudowna."
27871,Boleść rozłączenia.,remove
27871,    _Neapol 1839 roku._,remove
27871,Czyż z Tobą wtedy raz ostatni byłem?,Boleść rozłączenia.
27871,"Smutnem przeczuciem dusza mi się żali,",Boleść rozłączenia.
27871,Bo na tym świecie wszystko co marzyłem,Boleść rozłączenia.
27871,Przeszło jak chmura i znikło w oddali!,Boleść rozłączenia.
27871,  I dla mnie rozdział jest godłem kochania,Boleść rozłączenia.
27871,"  Bom ile razy w życiu nienawidził,",Boleść rozłączenia.
27871,"  Los ze mnie wtedy połączeniem szydził,",Boleść rozłączenia.
27871,"  I gdziem przeklinał, nie było rozstania!",Boleść rozłączenia.
27871,"Tych tylko wiecznie ze łzami żegnałem,",Boleść rozłączenia.
27871,Których me serce czciło lub kochało--,Boleść rozłączenia.
27871,"I teraz, patrzaj, podobnie się stało--",Boleść rozłączenia.
27871,"Znać, gdzieś została, tam kochać musiałem.",Boleść rozłączenia.
27871,  Gdzież jesteś teraz? czy sama w komnacie,Boleść rozłączenia.
27871,  Dumasz nad dniami ubiegłych radości?,Boleść rozłączenia.
27871,  Gorżko ci w duszy po anielskiej stracie,Boleść rozłączenia.
27871,  I rozpacz matki na Twem czole gości--,Boleść rozłączenia.
27871,A możeś poszła chodzić po nad brzegiem,Boleść rozłączenia.
27871,"Wód źwierciadlanych, gdzie fala spieniona",Boleść rozłączenia.
27871,Konając stopy głaskała ci śniegiem--,Boleść rozłączenia.
27871,Ja byłem wtedy przy Tobie--jak ona!,Boleść rozłączenia.
27871,"  Jak ona, dzisiaj rozbity, daleki,",Boleść rozłączenia.
27871,"  Nie wiem gdzie jestem, przed ludźmi się kryję--",Boleść rozłączenia.
27871,  Ona gdzieś w morzu przepadła na wieki--,Boleść rozłączenia.
27871,  W Twojej pamięci czy ja dotąd żyję?,Boleść rozłączenia.
27871,"Ona szczęśliwsza, bo poszła w głębiny,",Boleść rozłączenia.
27871,"Nie czując żalu, nie znając miłości,",Boleść rozłączenia.
27871,Dla niej nie było uroku godziny,Boleść rozłączenia.
27871,I dla niej nie ma rozstania wieczności!,Boleść rozłączenia.
27871,  Ona śpi teraz na koralu łożach--,Boleść rozłączenia.
27871,  żaden jej wicher rozbicia nie wróży--,Boleść rozłączenia.
27871,"  A ja się błąkam po życia bezdrożach,",Boleść rozłączenia.
27871,  Miota mną burza i skonam wśród burzy!,Boleść rozłączenia.
27871,Pożegnanie Italii.,remove
27871,    _Splugen 11 lipca 1840 r._,remove
27871,O ziemio włoska! dziś mi nie żal ciebie,Pożegnanie Italii.
27871,"Za to, że wieczną ty się maisz wiosną,",Pożegnanie Italii.
27871,"Że po twych drogach święte mirty rosną,",Pożegnanie Italii.
27871,Że jak Archanioł twe słońce na niebie--,Pożegnanie Italii.
27871,I że jak Anioł bladawszego lica,Pożegnanie Italii.
27871,"Świeci twój księżyc, niebios twych dziewica--",Pożegnanie Italii.
27871,Że z każdej w zmierzchu tkniętéj mórz twych fali,Pożegnanie Italii.
27871,"Bryzgnięta piana, jak diament się pali--",Pożegnanie Italii.
27871,Że po twych brzegach lecące luciole,Pożegnanie Italii.
27871,"Tańczą noc całą w sennych kwiatów kole,",Pożegnanie Italii.
27871,"Świecąc w powietrzu skrzydełek iskrami,",Pożegnanie Italii.
27871,Aniołki-stróże nad twych łąk różami!,Pożegnanie Italii.
27871,O ziemio włoska! dziś mi żal jest ciebie,Pożegnanie Italii.
27871,"Za to, żeś smętną przeszłości królową;",Pożegnanie Italii.
27871,"Nieszczęsną duchów nieśmiertelnych wdową,",Pożegnanie Italii.
27871,Żyjącą dzisiaj o żebraczym chlebie--,Pożegnanie Italii.
27871,"Że z twoich wzgórzów, jak bogi żałoby,",Pożegnanie Italii.
27871,Płaczą nad tobą mężów twoich groby!,Pożegnanie Italii.
27871,"Bo myślą tylko, a nie sercem całem",Pożegnanie Italii.
27871,Jam pojął odblask zmarłych twych wielkości,Pożegnanie Italii.
27871,A wyższą piękność od twojej piękności,Pożegnanie Italii.
27871,Jam sercem poznał--i odtąd kochałem!,Pożegnanie Italii.
27871,"Nie kuta z głazu, ani malowana",Pożegnanie Italii.
27871,Choćby nadziemskim pendzlem Rafaela--,Pożegnanie Italii.
27871,"Lecz dusza żywa, z pośród duchów wiela",Pożegnanie Italii.
27871,W twarz Anielicy od Boga ubrana,Pożegnanie Italii.
27871,I cierpieć--kochać--na świat ten posłana!,Pożegnanie Italii.
27871,"O ziemio włoska, gdy w serca żałobie",Pożegnanie Italii.
27871,"Rzucam twe błonia, nie płaczę po tobie,",Pożegnanie Italii.
27871,"Lecz za tą płaczę, którą zostawiłem",Pożegnanie Italii.
27871,"Tam, na twych brzegach, gdzie z nią razem żyłem,",Pożegnanie Italii.
27871,"Gdzie w każdej chwili, przez dni błogich wiele",Pożegnanie Italii.
27871,Jam jej powtarzał: „Kocham cię Aniele!”,Pożegnanie Italii.
27871,"O ziemio włoska, strzeż tego Anioła--",Pożegnanie Italii.
27871,"Gdy wysp łańcuchem zamknięta dokoła,",Pożegnanie Italii.
27871,Patrzy z skał twoich na błękitne fale,Pożegnanie Italii.
27871,I może na mnie łzą tęsknoty woła--,Pożegnanie Italii.
27871,Mów jej północnym wiatrów twych powiewem,Pożegnanie Italii.
27871,Żeś na ostatniej granie twoich skale,Pożegnanie Italii.
27871,Słyszała także mej rozpaczy żale--,Pożegnanie Italii.
27871,I żem cię żegnał miłości westchnieniem!,Pożegnanie Italii.
27871,Do Duchów.,remove
27871,(PRZY ŚWIETLE KSIĘŻYCA).,remove
27871,    _Sep. 1840._,remove
27871,"Ja was wyzywam duchy czy anieli,",Do Duchów.
27871,Co na błękitu gwiazdach królujecie--,Do Duchów.
27871,Coście na wieki z czoła smutek zdjęli:,Do Duchów.
27871,"Bom dziś szczęśliwszy na tym smutnym świecie,",Do Duchów.
27871,Niż wy w niebiesiech--nie lękam się wzroków,Do Duchów.
27871,Waszych tęczanych i skrzydeł z płomienia--,Do Duchów.
27871,Jak wy dziś płynę wśród światła potoków--,Do Duchów.
27871,"Jak wy, wznieść mogę nieśmiertelne pienia!",Do Duchów.
27871,"Tę, którą kocham, płaczącą widziałem--",Do Duchów.
27871,Łzą rozrzewnienia powrót mój witała--,Do Duchów.
27871,Odtąd sam cały na zawsze skonałem!,Do Duchów.
27871,"Bom zlał się z duszą tej, która płakała.",Do Duchów.
27871,Mówcie wy teraz duchy i anieli,Do Duchów.
27871,Czy w nierozłącznej z jej sercem jedności,Do Duchów.
27871,Duch mój niebiaństwa waszego nie dzieli?,Do Duchów.
27871,Choć pije z ziemskiej trucizny miłości?,Do Duchów.
27871,Wyście spokojni--trwałem wasze szczęście--,Do Duchów.
27871,Na ziemi radość--choć nie z ziemi rodem--,Do Duchów.
27871,Dwa serca spaja w wznioślejsze zamężcie,Do Duchów.
27871,Bo zagrożone boleści rozwodem!,Do Duchów.
27871,"Są chwile ludzkie, o! wam niedościgłe,",Do Duchów.
27871,Wy od nas górniej i piękniej mieszkacie;,Do Duchów.
27871,Lecz serca wasze wśród niebios wystygłe!,Do Duchów.
27871,Co piorun szczęścia w nieszczęściu--nie znacie!,Do Duchów.
27871,"Co kropla rosy wśród piekielnej spieki,",Do Duchów.
27871,Co twarz kochana po długim rozdziele!,Do Duchów.
27871,Co zmartwychwstanie po śmierci na wieki!,Do Duchów.
27871,Co kwiat w pustyni--co iskra w popiele!,Do Duchów.
27871,Co wzrok łez pełen--co ściśnienie ręki!,Do Duchów.
27871,Co wspólna bojaźń--co boleść dzielona!,Do Duchów.
27871,Nie--wy nie wiecie co na krzyżu męki,Do Duchów.
27871,Rozkwitająca cierniowa korona!,Do Duchów.
27871,"I ten kwiat głogów, na tej smutnej ziemi",Do Duchów.
27871,"Wszystkie wytrzyma słoty, wichry, burze--",Do Duchów.
27871,On z trosk wyrasta--on z smutków się plemi--,Do Duchów.
27871,"Świeży i piękny, jak Edeńskie róże!",Do Duchów.
27871,"Stokroć rozdarty, rozszarpany, zmięty,",Do Duchów.
27871,"Na czas upadnie w głąb duszy człowieka,",Do Duchów.
27871,"Tam niewidzialny, ale równie święty",Do Duchów.
27871,"Znów listki puszcza, pory słońca czeka!",Do Duchów.
27871,Takiego kwiatu duchy i anieli,Do Duchów.
27871,"Wy nie znajdziecie po waszych błękitach,",Do Duchów.
27871,"Bo się odświeża tylko w łez kąpieli,",Do Duchów.
27871,"Bo rośnie w głębi, a nigdy na szczytach!",Do Duchów.
27871,"Patrzcie na wieniec, co krwawi mi skronie--",Do Duchów.
27871,"To znak mój ludzki, to z purpury wstęga!",Do Duchów.
27871,"To kwiat męczarni, co wre w mojém łonie--",Do Duchów.
27871,I duch mój cierpi--lecz do was dosięga!,Do Duchów.
27871,"A kiedy nagle rozwidni się wkoło,",Do Duchów.
27871,"Gdy blask uniesień uderzy mi czoło,",Do Duchów.
27871,"Gdy noc tak jasna, cicha, nieskończona",Do Duchów.
27871,"Tę krew osrebrzy, co płynie mi z łona--",Do Duchów.
27871,Wtedy ja silniej od was wszystkich czuję!,Do Duchów.
27871,Wtedym prawdziwie syn nieskończoności--,Do Duchów.
27871,I wdzięczniej Bogu za chwilę dziękuję,Do Duchów.
27871,Niż wy gwiazd pany--za szczęście wieczności!,Do Duchów.
27871,Co mi się marzy?,remove
27871,"    _Splügen, 26 Sierpnia 1840 r._",remove
27871,W starożytnym tym kościele,Co mi się marzy?
27871,"U stóp smętnych tych ołtarzy,",Co mi się marzy?
27871,Ach! pamiętam o aniele!,Co mi się marzy?
27871,Tyś klęczała z łzą na twarzy!,Co mi się marzy?
27871,"I w tym domku wiejskim, małym,",Co mi się marzy?
27871,"Kiedy nocna cisza była,",Co mi się marzy?
27871,Tyś konając sercem całem,Co mi się marzy?
27871,Gorżko także się skarżyła!,Co mi się marzy?
27871,I tam później na wyżynach,Co mi się marzy?
27871,"Uwieńczonych ruinami,",Co mi się marzy?
27871,"Ty, siadając na ruinach",Co mi się marzy?
27871,Hymn śpiewała--westchnieniami!,Co mi się marzy?
27871,"Dziś na brzegu mórz bez końca,",Co mi się marzy?
27871,"Gdzie świat w wiecznym kwitnie maju,",Co mi się marzy?
27871,Tobie jednej nie ma słońca!,Co mi się marzy?
27871,Ty samotna w wiosen raju!,Co mi się marzy?
27871,Nad twą duszą jest potęga,Co mi się marzy?
27871,"Niewidzialna, która truje!",Co mi się marzy?
27871,"W przeszłość, w przyszłość po jad sięga,",Co mi się marzy?
27871,Teraźniejszość jadem psuje!,Co mi się marzy?
27871,"W każdem miejscu, w każdej dobie",Co mi się marzy?
27871,"Pośród krzyżów świętych, święty",Co mi się marzy?
27871,Nad twem sercem--jak na grobie--,Co mi się marzy?
27871,Krzyż nieszczęścia--ach! zatknięty!,Co mi się marzy?
27871,Boś z niebieskich gwiazd zesłana!,Co mi się marzy?
27871,"Więc na ziemi, gdzie aniele",Co mi się marzy?
27871,"Nie świat Boga--lecz szatana,",Co mi się marzy?
27871,"Łzy masz tylko, łzy w podziele!",Co mi się marzy?
27871,"Jeżli kochasz, nieszczęśliwa",Co mi się marzy?
27871,Wiecznie będziesz--bo kochanie,Co mi się marzy?
27871,"Wszystkie związki z ludźmi zrywa,",Co mi się marzy?
27871,Bolem tylko płaci za nie!,Co mi się marzy?
27871,"Ale jeżli kochasz święcie,",Co mi się marzy?
27871,Choć ci serce w proch się skruszy--,Co mi się marzy?
27871,Ty uczujesz--wniebowzięcie--,Co mi się marzy?
27871,W każdym bólu twojej duszy!,Co mi się marzy?
27871,I ja także już znękany--,Co mi się marzy?
27871,"Świat ten u mnie w poniewierce,",Co mi się marzy?
27871,"Odkąd hańbę wziąłem w serce,",Co mi się marzy?
27871,I wróg okuł mnie w kajdany!,Co mi się marzy?
27871,Gdzie niewola--tam w rozpaczy,Co mi się marzy?
27871,"Człowiek żyje na swej niwie,",Co mi się marzy?
27871,"Ciąg dni krótkich buntem znaczy,",Co mi się marzy?
27871,I umiera nieszczęśliwie!,Co mi się marzy?
27871,Mnie się marzy wśród wspomnienia,Co mi się marzy?
27871,"Snów przedziemskich, że gdzieś w niebie",Co mi się marzy?
27871,"Wśród mar błędnych przedstworzenia,",Co mi się marzy?
27871,"Jam Cię widział, jam znał Ciebie!",Co mi się marzy?
27871,"Mnie się marzy--żeś w koronie,",Co mi się marzy?
27871,Z meteorów tam siedziała,Co mi się marzy?
27871,"W sukni srebrnej, na chmur tronie,",Co mi się marzy?
27871,I żeś harfę w ręku miała--,Co mi się marzy?
27871,Mnie się marzy--że księżyce,Co mi się marzy?
27871,Pod twą stopą się tam lśniły,Co mi się marzy?
27871,I że wszystkie anielice,Co mi się marzy?
27871,"Nie tak piękne, jak ty były!",Co mi się marzy?
27871,"Mnie się marzy, żeś twym śpiewem",Co mi się marzy?
27871,Gwiazdy w biegu wstrzymywała,Co mi się marzy?
27871,"I umilkłszy, znów zalewem",Co mi się marzy?
27871,W noc błęknitną je rzucała!,Co mi się marzy?
27871,"Mnie się marzy, że w tem niebie",Co mi się marzy?
27871,"Tyś mnie zwała bratem, droga!",Co mi się marzy?
27871,Dziś powraca brat do Ciebie--,Co mi się marzy?
27871,Znów Cię woła w imię Boga!,Co mi się marzy?
27871,"Daj mi rękę, pójdziem razem",Co mi się marzy?
27871,"W puszcze wielkie, precz od ludzi,",Co mi się marzy?
27871,Gdzie nas jednym śmierci głazem,Co mi się marzy?
27871,Bóg przywali--nike nie zbudzi!,Co mi się marzy?
27871,"Chyba słowik siądzie wiosną,",Co mi się marzy?
27871,I konwalie tam porosną--,Co mi się marzy?
27871,"Chyba w nocy, jak gromnica,",Co mi się marzy?
27871,Grób omignie błyskawica!,Co mi się marzy?
27871,I znów potem cicho będzie,Co mi się marzy?
27871,Nam obojgu--po nad czołem!,Co mi się marzy?
27871,Kwiaty--błękit--wieczność wszędzie,Co mi się marzy?
27871,Nad człowiekiem i aniołem!,Co mi się marzy?
27871,Nie wrócę już!,remove
27871,"    _Monachium, 1840 r._",remove
27871,Kiedy kwiaty przyszłą wiosną,Nie wrócę już!
27871,Tam na wzgórzu znów porosną.,Nie wrócę już!
27871,Tam po wzgórzu zmierzchnią dobą,Nie wrócę już!
27871,Ja nie wrócę błądzić z Tobą.,Nie wrócę już!
27871,Kiedy księżyc nocą ciemną,Nie wrócę już!
27871,"Błyśnie srebrem na wód grobie,",Nie wrócę już!
27871,"Będziesz wołać nadaremno,",Nie wrócę już!
27871,Nie odpowiem ja już Tobie!,Nie wrócę już!
27871,Więc nie wołaj po imieniu,Nie wrócę już!
27871,"Tej, co z Tobą nigdy razem",Nie wrócę już!
27871,Już nie będzie--lecz w milczeniu,Nie wrócę już!
27871,Pójdź do grobu--siądź nad głazem!,Nie wrócę już!
27871,Tam wspominaj gorżką dolę,Nie wrócę już!
27871,Życia mego--zatrutego!,Nie wrócę już!
27871,I nabożnie moje bole,Nie wrócę już!
27871,Złóż w pamięci serca Twego!,Nie wrócę już!
27871,Gdzie cisza?,remove
27871,"    _Roma, November 1840._",remove
27871,Tak więc ciągle z burz na burze,Gdzie cisza?
27871,Wśród błyskawic po otchłani--,Gdzie cisza?
27871,"Bez wytchnięcia, bez przystani--",Gdzie cisza?
27871,Aż się wreszcie w głąb zanurzę!,Gdzie cisza?
27871,Ilem razy wśród zawiei,Gdzie cisza?
27871,Oczy smutne wzniósł do góry,Gdzie cisza?
27871,I gdzieś szukał gwiazd nadziei--,Gdzie cisza?
27871,Cóżem ujrzał--tylko chmury!,Gdzie cisza?
27871,"„Oto cisza, wiatr już kona”",Gdzie cisza?
27871,"Ile razy rzekłem sobie,",Gdzie cisza?
27871,Głos mi odgrzmiał z burzy łona:,Gdzie cisza?
27871,"„Ciszy niema, jedno w grobie.”",Gdzie cisza?
27871,"I tak daléj i tak wszędzie,",Gdzie cisza?
27871,"Od kolebki urodzenia,",Gdzie cisza?
27871,"Aż do trumny zapomnienia,",Gdzie cisza?
27871,Wir trosk sercem miotać będzie!,Gdzie cisza?
27871,"Aż przepadnie wszystko razem,",Gdzie cisza?
27871,Wszystko zginie--a na skale,Gdzie cisza?
27871,Drzymać będą tylko fale,Gdzie cisza?
27871,Wieczności obrazem!,Gdzie cisza?
27871,Błękit duszy.,remove
27871,    _1 Stycznia 1841 roku._,remove
27871,Myślałem nieraz--przez znak dotykalny,Błękit duszy.
27871,"Wyrazić Tobie ten świat idealny,",Błękit duszy.
27871,"Cudowny, skryty, własny twego ducha,",Błękit duszy.
27871,Zkąd życia twoje co chwila wybucha--,Błękit duszy.
27871,"W którym twa dusza łamiąc się na dwoje,",Błękit duszy.
27871,Jakiemś podziemnem i wewnętrznem okiem,Błękit duszy.
27871,"Patrzy przed sobą w własne myśli swoje,",Błękit duszy.
27871,Wiecznym z jej głębi rwące się potokiem!,Błękit duszy.
27871,"A choć się w przepaść sama rozstępuje,",Błękit duszy.
27871,"Zawsze się jedną, zawsze całą czuje.",Błękit duszy.
27871,Tak Eter niebios choć tylko promieniem,Błękit duszy.
27871,Gwiazd swoich widny--gwiazdy owe rodzi,Błękit duszy.
27871,"Przedziela, łączy i wszystkie obwodzi",Błękit duszy.
27871,Rozbłękitniony wieczności pierścieniem!,Błękit duszy.
27871,"Każda w nim żyje, kołuje, umiera--",Błękit duszy.
27871,One są jego myślami na niebie--,Błękit duszy.
27871,"On ich rodzicem, a jednak sam siebie",Błękit duszy.
27871,"W ich barwy stroi, w ich ognie ubiera--",Błękit duszy.
27871,Dopiero niemi roziskrzony cały,Błękit duszy.
27871,Zowie się niebem i drży w blaskach chwały!,Błękit duszy.
27871,"Jak Eter w świecie, tak jest w twojej duszy",Błękit duszy.
27871,"Błękit odwieczny, niebieski, kryjomy;",Błękit duszy.
27871,"Co wtedy tylko staje się widomy,",Błękit duszy.
27871,Gdy się na poprzek rozedrze i wzruszy--,Błękit duszy.
27871,"Gdy się w wir myśli rozbije, rozłamie,",Błękit duszy.
27871,"I w myślach własnych, jakby w gwiazd szeregu",Błękit duszy.
27871,"Ujrzy odwieczne światła swego znamie,",Błękit duszy.
27871,Sam siebie porwie do życia i biegu!,Błękit duszy.
27871,"Lecz twój ten błękit, co wszystko kojarzy,",Błękit duszy.
27871,"Co raz jest źródłem--to znowu łańcuchem,",Błękit duszy.
27871,"Co razem z Tobą i nad Tobą marzy,",Błękit duszy.
27871,Wieszli ten błękit jak się zowie? Duchem!,Błękit duszy.
27871,Duch Twój na wieki Boskiego odnoga,Błękit duszy.
27871,"Dzieli się w Trójce, jak wielki Duch Boga",Błękit duszy.
27871,"Nawzajem patrzy, i sam jest patrzony",Błękit duszy.
27871,"I w każdej chwili życia ma trzy strony,",Błękit duszy.
27871,"Z których się jedna na myśli rozkraja,",Błękit duszy.
27871,A druga patrzy--Trzecia wszystko spaja!,Błękit duszy.
27871,Lecz ciebie godząc połączeń miłością,Błękit duszy.
27871,I myśli Twoje odnosząc do Ciebie,Błękit duszy.
27871,Czyż duch ten trzeci nie jest Twą całością?,Błękit duszy.
27871,Gwiazd i błękitu zlaniem się na niebie!,Błękit duszy.
27871,........................................,Błękit duszy.
27871,Zdarte maski.,Błękit duszy.
27871,"Im dalej idę, tem się okolica",Błękit duszy.
27871,Młodości mojej bardziej rozsmętniwa!,Błękit duszy.
27871,Z jej pogrzebnego wyczytam już lica,Błękit duszy.
27871,Jaki się koniec w losach mych ukrywa!,Błękit duszy.
27871,"A zewsząd tłoczy się stek ludzi, zdarzeń,",Błękit duszy.
27871,Co rwie mnie silnie w dalszą przestrzeń bytu!,Błękit duszy.
27871,Lecz we mnie samym wymiera świat marzeń!,Błękit duszy.
27871,"Schną łzy miłości, gasną skry zachwytu.",Błękit duszy.
27871,"Bo gdzie tknę ręką, płazy napotykam",Błękit duszy.
27871,"Ruchawe, chłodne--moich bliźnich dłonie,",Błękit duszy.
27871,"Gdzie wzrokiem sięgnę, głąb dusz ich przenikam",Błękit duszy.
27871,"A tam fałsz czyha, lub żar złości płonie!",Błękit duszy.
27871,Wszyscy szlachetni! tak brzydzą się złotem!,Błękit duszy.
27871,Tacy gotowi poledz w świętej walce--,Błękit duszy.
27871,A każden miota na drugiego błotem,Błękit duszy.
27871,I każden równy wiotką duszą--lalce!,Błękit duszy.
27871,"Myślą, że maskę wdziawszy karnawału,",Błękit duszy.
27871,Miedziane czoło cofną mi z przed oka--,Błękit duszy.
27871,"O! jest szał święty, co pada z wysoka--",Błękit duszy.
27871,Lecz wyście tylko arlekiny szału!,Błękit duszy.
